SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,ExterQual,TotalBsmtSF,1stFlrSF,KitchenQual,BsmtQual
100000,5,968,2.0,480.0,4.0,968.0,968,0.0,0.0
184900,8,1772,2.0,816.0,4.0,725.0,909,4.0,0.0
145000,6,1642,1.0,374.0,0.0,728.0,914,0.0,0.0
125000,5,1472,1.0,250.0,0.0,702.0,842,4.0,0.0
114000,5,1232,2.0,480.0,0.0,616.0,616,0.0,0.0
90000,5,2337,2.0,560.0,0.0,662.0,1422,0.0,0.0
144100,6,1650,2.0,468.0,0.0,926.0,991,0.0,4.0
117500,6,2210,1.0,205.0,0.0,1008.0,1178,2.0,0.0
124500,5,1358,1.0,336.0,0.0,687.0,687,4.0,0.0
185000,7,2454,2.0,576.0,0.0,819.0,1312,0.0,0.0
133900,6,2291,2.0,506.0,0.0,1214.0,1260,0.0,0.0
152000,6,1616,1.0,216.0,0.0,1149.0,1149,4.0,0.0
153500,5,1559,2.0,812.0,0.0,1559.0,1559,0.0,0.0
159500,7,2554,2.0,704.0,0.0,718.0,1576,0.0,0.0
87000,5,1248,1.0,160.0,0.0,912.0,912,0.0,0.0
104500,4,968,1.0,331.0,0.0,0.0,968,0.0,0.0
110000,4,1382,1.0,384.0,0.0,0.0,1382,0.0,0.0
136500,5,1060,1.0,308.0,0.0,756.0,916,0.0,0.0
128250,5,1435,1.0,308.0,0.0,910.0,910,0.0,2.0
144000,5,1167,2.0,495.0,0.0,915.0,1167,0.0,0.0
210000,6,1635,2.0,440.0,0.0,1065.0,915,0.0,4.0
135000,5,1274,1.0,224.0,0.0,728.0,728,0.0,0.0
128000,6,1232,1.0,217.0,0.0,600.0,608,0.0,0.0
131000,6,1218,2.0,440.0,0.0,735.0,869,0.0,0.0
113000,5,884,1.0,240.0,4.0,884.0,884,0.0,0.0
126000,6,1409,2.0,528.0,0.0,861.0,861,0.0,0.0
132000,5,1322,1.0,280.0,0.0,672.0,899,0.0,0.0
131750,5,1426,1.0,230.0,0.0,966.0,1014,0.0,0.0
132500,5,1281,2.0,379.0,0.0,756.0,903,4.0,0.0
137500,5,1513,1.0,180.0,0.0,939.0,939,0.0,0.0
132000,7,854,2.0,576.0,0.0,832.0,854,0.0,0.0
127500,6,1367,1.0,560.0,0.0,884.0,959,0.0,0.0
102000,6,986,1.0,180.0,0.0,960.0,986,0.0,0.0
200000,6,2264,1.0,408.0,0.0,1100.0,1100,0.0,0.0
180500,6,1824,2.0,520.0,0.0,764.0,1060,0.0,0.0
165000,6,1376,2.0,576.0,0.0,768.0,752,4.0,0.0
90000,5,1316,2.0,576.0,0.0,750.0,960,0.0,2.0
153575,6,1396,1.0,384.0,0.0,698.0,698,0.0,0.0
140000,7,1344,2.0,456.0,0.0,672.0,672,4.0,0.0
136000,6,2526,1.0,216.0,0.0,714.0,1664,4.0,0.0
113000,5,1173,1.0,240.0,0.0,592.0,933,0.0,0.0
117000,5,1214,1.0,216.0,0.0,969.0,969,0.0,0.0
169500,7,1818,1.0,240.0,0.0,1040.0,1226,0.0,0.0
139400,7,1108,1.0,280.0,0.0,637.0,1108,4.0,0.0
202500,6,2294,2.0,658.0,0.0,741.0,1497,0.0,0.0
127000,6,1355,0.0,0.0,0.0,684.0,773,4.0,0.0
141000,6,1375,1.0,544.0,0.0,780.0,780,4.0,0.0
212300,7,1952,1.0,299.0,0.0,976.0,976,4.0,0.0
161000,6,2180,2.0,720.0,0.0,1138.0,1138,0.0,0.0
99500,4,1315,2.0,436.0,0.0,808.0,838,0.0,2.0
101000,5,1111,1.0,288.0,0.0,530.0,581,2.0,0.0
109900,4,1196,2.0,440.0,0.0,1196.0,1196,0.0,0.0
128500,5,1382,2.0,660.0,0.0,720.0,854,0.0,0.0
122000,7,1889,1.0,308.0,2.0,925.0,964,0.0,0.0
87000,5,840,0.0,0.0,0.0,672.0,840,0.0,0.0
50000,4,1484,1.0,264.0,2.0,771.0,866,0.0,0.0
219000,7,2267,2.0,498.0,0.0,1005.0,1262,0.0,0.0
200500,5,3086,0.0,0.0,0.0,1598.0,1636,5.0,0.0
126000,5,1134,1.0,240.0,0.0,756.0,756,0.0,0.0
108500,5,1282,1.0,240.0,0.0,672.0,778,0.0,0.0
130000,5,999,1.0,308.0,0.0,925.0,999,0.0,4.0
158450,5,1452,2.0,572.0,0.0,1420.0,1452,0.0,4.0
115400,4,1005,2.0,440.0,0.0,1005.0,1005,0.0,0.0
118500,4,1029,1.0,261.0,0.0,1029.0,1029,0.0,0.0
165000,5,1020,2.0,528.0,4.0,980.0,1020,0.0,0.0
123000,5,1040,1.0,264.0,0.0,1040.0,1040,0.0,0.0
129000,6,913,1.0,240.0,0.0,814.0,913,0.0,0.0
125000,5,894,1.0,384.0,0.0,894.0,894,0.0,0.0
108000,5,948,1.0,300.0,0.0,948.0,948,0.0,0.0
119900,5,868,2.0,576.0,0.0,768.0,868,0.0,4.0
115000,5,897,1.0,264.0,0.0,876.0,897,0.0,0.0
134500,5,943,2.0,528.0,0.0,943.0,943,0.0,0.0
127000,5,955,1.0,386.0,0.0,955.0,955,0.0,0.0
129000,5,894,2.0,450.0,0.0,894.0,894,0.0,4.0
143500,6,1285,2.0,528.0,0.0,660.0,1285,0.0,0.0
129000,5,912,1.0,315.0,0.0,912.0,912,4.0,0.0
187000,5,1375,1.0,323.0,0.0,1240.0,1375,0.0,0.0
158000,5,2654,2.0,638.0,0.0,671.0,1567,0.0,4.0
112000,5,1416,2.0,576.0,0.0,816.0,1416,4.0,0.0
165250,7,1302,1.0,224.0,0.0,680.0,798,4.0,0.0
150000,6,1299,2.0,494.0,0.0,967.0,1299,4.0,0.0
137000,5,1176,1.0,303.0,0.0,1158.0,1176,0.0,0.0
89500,4,998,2.0,460.0,2.0,0.0,998,0.0,0.0
302000,7,1824,2.0,739.0,0.0,1643.0,1824,4.0,4.0
182000,6,1522,2.0,552.0,0.0,1190.0,1522,0.0,4.0
211000,6,2060,2.0,521.0,4.0,1151.0,1164,0.0,4.0
216000,5,1325,2.0,576.0,0.0,409.0,1325,4.0,0.0
130000,5,1630,2.0,649.0,0.0,1073.0,1630,0.0,0.0
109900,4,1242,1.0,336.0,0.0,484.0,1242,0.0,0.0
255000,6,2422,2.0,527.0,0.0,1288.0,2422,4.0,4.0
243000,6,2158,2.0,576.0,0.0,1202.0,2158,4.0,0.0
154000,6,1626,1.0,332.0,0.0,988.0,988,4.0,0.0
118000,5,864,1.0,399.0,0.0,864.0,864,0.0,0.0
80000,4,943,1.0,308.0,0.0,0.0,943,4.0,0.0
150000,4,1440,0.0,0.0,0.0,1440.0,1440,0.0,4.0
86000,4,605,0.0,0.0,0.0,528.0,605,0.0,0.0
130000,5,1038,1.0,264.0,4.0,1038.0,1038,0.0,0.0
125000,5,1342,1.0,256.0,0.0,1342.0,1342,0.0,2.0
136500,5,1480,1.0,253.0,0.0,1080.0,1080,0.0,0.0
96000,4,1362,1.0,280.0,2.0,951.0,986,0.0,0.0
120000,5,1340,1.0,252.0,0.0,0.0,1340,0.0,0.0
228500,6,1822,2.0,515.0,0.0,1105.0,1105,4.0,0.0
179900,7,1442,2.0,719.0,4.0,910.0,1442,4.0,4.0
225000,7,2243,3.0,746.0,4.0,700.0,1122,4.0,4.0
301000,7,2730,2.0,576.0,4.0,1502.0,1553,4.0,0.0
238000,7,2127,3.0,833.0,4.0,1104.0,912,4.0,5.0
228500,7,1982,2.0,575.0,4.0,807.0,1175,4.0,4.0
220000,7,1958,2.0,499.0,4.0,779.0,1029,4.0,4.0
383970,7,2696,3.0,792.0,4.0,1264.0,1282,5.0,5.0
424870,8,2828,3.0,1052.0,4.0,1466.0,1466,4.0,5.0
250000,8,1651,3.0,870.0,4.0,1643.0,1651,4.0,4.0
360000,8,2140,3.0,894.0,4.0,2140.0,2140,4.0,4.0
279500,7,1494,3.0,840.0,4.0,1494.0,1494,4.0,4.0
200141,7,1316,2.0,440.0,4.0,1316.0,1316,4.0,4.0
246500,8,1651,3.0,870.0,4.0,1643.0,1651,4.0,4.0
276000,8,2574,3.0,868.0,4.0,1482.0,1482,5.0,5.0
203000,7,1274,2.0,508.0,4.0,1274.0,1274,4.0,4.0
155835,7,1456,2.0,440.0,4.0,728.0,728,4.0,4.0
194000,7,1240,3.0,826.0,4.0,1240.0,1240,4.0,4.0
195400,7,1208,2.0,628.0,4.0,1208.0,1208,4.0,4.0
217000,7,1546,3.0,796.0,4.0,1546.0,1546,4.0,4.0
212999,8,1500,2.0,674.0,4.0,1489.0,1500,4.0,4.0
175900,7,1270,2.0,524.0,4.0,1270.0,1270,4.0,4.0
191000,7,1795,2.0,578.0,4.0,879.0,879,4.0,4.0
176432,6,1314,2.0,440.0,4.0,1314.0,1314,4.0,4.0
277000,7,2062,2.0,454.0,4.0,1157.0,1180,0.0,4.0
207000,7,1873,2.0,619.0,4.0,929.0,946,4.0,4.0
277000,6,2144,2.0,389.0,4.0,1444.0,1444,4.0,4.0
240000,6,1953,2.0,501.0,4.0,1580.0,1079,4.0,4.0
187500,6,2087,2.0,444.0,0.0,832.0,976,4.0,0.0
279000,8,1743,2.0,529.0,4.0,966.0,1743,4.0,4.0
139500,5,1022,2.0,747.0,0.0,1022.0,1022,0.0,4.0
126000,5,990,1.0,299.0,0.0,990.0,990,0.0,4.0
177500,6,1200,2.0,521.0,4.0,1200.0,1200,4.0,4.0
175000,6,1308,2.0,497.0,0.0,635.0,646,4.0,4.0
211000,6,1796,2.0,546.0,0.0,794.0,882,0.0,4.0
146000,5,990,1.0,384.0,0.0,990.0,990,0.0,4.0
147900,5,1097,1.0,242.0,0.0,1097.0,1097,0.0,4.0
123600,4,990,0.0,0.0,0.0,990.0,990,0.0,4.0
204750,6,1786,2.0,684.0,0.0,824.0,905,4.0,4.0
235500,7,1873,2.0,597.0,4.0,988.0,988,4.0,4.0
217000,7,1753,2.0,534.0,4.0,853.0,853,0.0,4.0
190550,7,1690,2.0,517.0,4.0,845.0,845,4.0,4.0
217500,7,1842,2.0,486.0,4.0,985.0,985,4.0,4.0
226000,7,1479,2.0,558.0,4.0,1453.0,1479,4.0,4.0
180000,7,1668,2.0,500.0,4.0,840.0,840,4.0,4.0
131000,5,894,2.0,440.0,0.0,864.0,894,0.0,4.0
153500,5,1025,2.0,370.0,0.0,1015.0,1025,0.0,4.0
160000,5,1009,2.0,576.0,0.0,995.0,1009,0.0,0.0
134900,5,1040,2.0,748.0,0.0,1040.0,1040,0.0,4.0
130000,5,907,1.0,308.0,0.0,876.0,907,0.0,4.0
120000,5,879,2.0,440.0,0.0,864.0,879,0.0,0.0
112500,5,882,2.0,461.0,0.0,882.0,882,0.0,0.0
122000,5,969,2.0,440.0,0.0,969.0,969,0.0,0.0
127000,5,864,2.0,576.0,0.0,864.0,864,5.0,0.0
117000,4,875,2.0,728.0,0.0,385.0,875,4.0,0.0
305900,8,2000,3.0,888.0,4.0,2000.0,2000,4.0,4.0
228500,8,2169,2.0,647.0,4.0,1284.0,1284,4.0,4.0
270000,7,1673,2.0,583.0,4.0,1673.0,1673,4.0,0.0
192000,7,1459,2.0,527.0,4.0,1459.0,1459,4.0,4.0
213000,7,1932,2.0,610.0,4.0,979.0,992,4.0,4.0
200000,7,1729,2.0,542.0,4.0,860.0,860,4.0,4.0
267000,8,2452,2.0,683.0,4.0,1028.0,1210,4.0,4.0
228000,8,1592,2.0,484.0,4.0,1556.0,1592,4.0,4.0
275000,8,2439,2.0,560.0,4.0,1531.0,1531,4.0,4.0
211000,7,1992,2.0,608.0,4.0,860.0,1212,4.0,4.0
285000,9,1668,3.0,702.0,4.0,1626.0,1668,4.0,4.0
240000,8,2090,2.0,556.0,4.0,1220.0,1220,4.0,4.0
131500,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
246900,8,1341,2.0,482.0,4.0,1341.0,1341,4.0,4.0
219500,7,1928,2.0,434.0,4.0,847.0,847,4.0,4.0
185000,7,1337,2.0,531.0,4.0,1337.0,1337,4.0,4.0
179400,7,1476,2.0,552.0,4.0,738.0,738,4.0,4.0
213500,7,1797,2.0,639.0,4.0,939.0,939,4.0,4.0
179600,7,1422,2.0,626.0,4.0,1422.0,1422,4.0,4.0
173500,7,1190,2.0,578.0,4.0,1169.0,1190,4.0,4.0
167840,6,1330,2.0,437.0,4.0,1330.0,1330,4.0,4.0
168675,7,1491,2.0,484.0,4.0,738.0,738,4.0,4.0
167000,5,1536,2.0,400.0,4.0,768.0,768,4.0,4.0
140000,5,1214,2.0,461.0,0.0,1214.0,1214,0.0,0.0
118500,5,936,1.0,384.0,0.0,936.0,936,0.0,4.0
110000,4,1088,2.0,520.0,0.0,1088.0,1088,0.0,0.0
94750,4,960,1.0,432.0,0.0,960.0,960,0.0,0.0
122000,5,1351,2.0,576.0,0.0,901.0,901,0.0,0.0
110000,6,1179,2.0,622.0,0.0,1179.0,1179,0.0,0.0
118500,6,816,0.0,0.0,0.0,816.0,816,0.0,4.0
133500,6,1044,2.0,528.0,0.0,960.0,1044,0.0,0.0
148000,6,1113,1.0,504.0,0.0,1143.0,1113,0.0,0.0
141000,5,2233,2.0,579.0,0.0,0.0,1100,0.0,0.0
155000,5,1125,2.0,430.0,0.0,1125.0,1125,0.0,4.0
157000,5,1090,2.0,450.0,0.0,1090.0,1090,0.0,5.0
171500,5,1408,2.0,489.0,0.0,734.0,734,0.0,4.0
183850,10,5095,3.0,1154.0,5.0,5095.0,5095,5.0,5.0
184750,10,4676,3.0,884.0,5.0,3138.0,3138,5.0,5.0
140000,6,1072,2.0,525.0,0.0,547.0,1072,4.0,4.0
131750,5,960,1.0,392.0,0.0,960.0,960,2.0,0.0
61500,4,1152,0.0,0.0,0.0,0.0,1152,2.0,0.0
111000,4,948,1.0,248.0,0.0,864.0,948,0.0,0.0
98500,5,1195,0.0,0.0,0.0,1195.0,1195,0.0,0.0
79000,3,774,0.0,0.0,0.0,544.0,774,4.0,0.0
108500,6,865,1.0,216.0,0.0,660.0,740,0.0,0.0
110000,4,894,2.0,400.0,0.0,894.0,894,0.0,0.0
112000,4,1346,1.0,384.0,0.0,560.0,796,0.0,2.0
125000,4,768,1.0,355.0,0.0,768.0,768,0.0,0.0
79275,4,864,2.0,528.0,0.0,864.0,864,0.0,0.0
119000,4,948,1.0,280.0,0.0,948.0,948,0.0,0.0
200000,6,3395,0.0,0.0,2.0,1440.0,1440,2.0,0.0
150000,5,2592,0.0,0.0,0.0,1296.0,1296,0.0,0.0
165000,6,1502,1.0,180.0,0.0,602.0,900,4.0,0.0
96500,5,789,1.0,200.0,0.0,768.0,789,0.0,0.0
136500,5,1422,1.0,352.0,0.0,1290.0,1422,0.0,0.0
146500,6,1298,1.0,240.0,0.0,651.0,759,0.0,0.0
175000,5,1768,1.0,240.0,0.0,731.0,981,4.0,4.0
148500,7,1098,1.0,216.0,0.0,531.0,567,0.0,4.0
141500,6,1436,1.0,228.0,0.0,585.0,851,0.0,0.0
189950,7,1426,1.0,216.0,4.0,912.0,912,4.0,0.0
135000,6,1461,1.0,225.0,0.0,686.0,686,0.0,0.0
164000,7,1646,1.0,240.0,0.0,918.0,918,0.0,0.0
90350,5,694,1.0,352.0,0.0,440.0,694,4.0,0.0
139000,5,1250,2.0,552.0,0.0,661.0,661,0.0,0.0
119750,5,954,1.0,240.0,0.0,920.0,954,2.0,2.0
145000,6,1958,2.0,492.0,0.0,979.0,979,0.0,4.0
145000,5,2002,3.0,871.0,0.0,1001.0,1001,0.0,0.0
238000,7,1718,2.0,264.0,0.0,851.0,867,4.0,0.0
153500,5,1226,2.0,400.0,0.0,0.0,1226,0.0,0.0
239000,6,2624,3.0,864.0,0.0,1370.0,1370,0.0,4.0
359100,8,3194,2.0,380.0,0.0,965.0,1940,0.0,4.0
188000,4,1755,1.0,231.0,0.0,930.0,1230,4.0,0.0
220000,6,1991,2.0,432.0,0.0,854.0,1096,0.0,0.0
140000,5,1355,2.0,528.0,0.0,728.0,760,0.0,0.0
315000,8,2727,2.0,440.0,4.0,853.0,1549,4.0,4.0
259500,6,2320,1.0,180.0,0.0,1028.0,1436,4.0,0.0
257500,6,1839,2.0,416.0,0.0,1477.0,1839,4.0,0.0
219500,7,1740,1.0,240.0,0.0,800.0,960,0.0,0.0
217000,6,2259,2.0,450.0,0.0,1809.0,2259,4.0,4.0
201000,6,1560,2.0,580.0,0.0,1560.0,1560,0.0,0.0
215000,6,1488,2.0,552.0,0.0,1488.0,1488,0.0,4.0
123900,6,1045,2.0,462.0,0.0,516.0,529,0.0,4.0
170000,4,1680,2.0,628.0,0.0,1680.0,1680,4.0,4.0
200000,8,1020,2.0,509.0,0.0,1004.0,1020,0.0,4.0
198000,7,1696,2.0,625.0,0.0,1696.0,1696,0.0,4.0
200624,6,2515,2.0,484.0,4.0,2035.0,2515,0.0,0.0
315000,8,2726,2.0,691.0,4.0,279.0,2726,4.0,4.0
115000,5,1517,0.0,0.0,0.0,793.0,997,2.0,0.0
141000,6,1215,2.0,720.0,0.0,720.0,720,4.0,0.0
87000,5,803,2.0,360.0,0.0,720.0,803,0.0,0.0
129850,5,1601,0.0,0.0,4.0,936.0,936,0.0,0.0
100000,4,1123,1.0,264.0,0.0,732.0,772,0.0,0.0
150909,5,1828,0.0,0.0,0.0,859.0,942,4.0,4.0
75200,5,816,1.0,100.0,0.0,816.0,816,0.0,0.0
118400,6,1012,1.0,308.0,0.0,1012.0,1012,0.0,0.0
67000,5,1077,1.0,338.0,0.0,961.0,1077,0.0,2.0
152000,5,1558,1.0,282.0,0.0,910.0,910,0.0,0.0
68104,2,845,1.0,256.0,0.0,0.0,640,0.0,0.0
119600,5,1991,0.0,0.0,0.0,957.0,1034,0.0,0.0
140000,4,1073,2.0,720.0,0.0,1073.0,1073,0.0,0.0
124900,5,1001,1.0,216.0,4.0,837.0,1001,4.0,0.0
375000,8,1625,2.0,495.0,4.0,1573.0,1625,4.0,4.0
235000,8,1625,2.0,538.0,4.0,1573.0,1625,4.0,4.0
183500,6,1299,2.0,486.0,0.0,1001.0,1299,4.0,4.0
156000,6,912,2.0,470.0,0.0,888.0,912,0.0,4.0
134000,6,1080,2.0,484.0,0.0,1084.0,1080,0.0,0.0
215000,5,1392,3.0,650.0,4.0,1441.0,1392,4.0,4.0
245000,7,1409,2.0,576.0,4.0,1409.0,1409,4.0,4.0
210000,7,1478,2.0,506.0,0.0,1454.0,1478,0.0,4.0
148000,7,918,1.0,360.0,0.0,852.0,918,0.0,0.0
143000,6,1026,2.0,528.0,0.0,970.0,1026,0.0,4.0
244000,7,1501,2.0,512.0,4.0,1501.0,1501,4.0,4.0
330000,7,1502,1.0,286.0,4.0,1502.0,1502,4.0,4.0
170000,5,1328,1.0,308.0,0.0,1350.0,1328,0.0,0.0
257000,6,2279,2.0,461.0,0.0,585.0,2279,4.0,0.0
231713,7,1689,2.0,433.0,4.0,1689.0,1689,4.0,4.0
267300,8,1564,2.0,502.0,4.0,1546.0,1564,5.0,4.0
265900,8,1484,2.0,472.0,4.0,1476.0,1484,5.0,4.0
239000,8,1571,3.0,722.0,4.0,1571.0,1571,4.0,4.0
248900,8,1646,3.0,870.0,4.0,1638.0,1646,4.0,4.0
174000,7,1240,2.0,528.0,0.0,1265.0,1240,4.0,4.0
187500,7,1717,2.0,400.0,4.0,1156.0,1187,4.0,4.0
204000,6,1756,2.0,422.0,4.0,872.0,888,0.0,5.0
180500,8,1312,2.0,471.0,4.0,1267.0,1312,4.0,5.0
187500,7,1146,2.0,438.0,4.0,868.0,1146,4.0,5.0
282000,8,1922,3.0,692.0,4.0,1922.0,1922,4.0,4.0
178000,6,1491,2.0,571.0,4.0,1491.0,1491,0.0,5.0
270000,8,1629,3.0,808.0,4.0,1616.0,1629,4.0,4.0
279900,7,2486,2.0,452.0,4.0,1122.0,1146,4.0,4.0
186700,5,1572,3.0,995.0,0.0,1572.0,1572,0.0,0.0
283463,8,1776,3.0,712.0,4.0,1732.0,1776,4.0,5.0
392000,10,1824,3.0,932.0,5.0,1824.0,1824,5.0,5.0
281213,8,2482,3.0,642.0,4.0,1094.0,1133,4.0,4.0
147000,5,1120,0.0,0.0,0.0,1120.0,1120,0.0,4.0
130000,3,2034,4.0,1041.0,0.0,0.0,2034,0.0,0.0
140000,6,936,2.0,460.0,0.0,920.0,936,0.0,5.0
132250,4,1040,2.0,648.0,0.0,1064.0,1040,0.0,0.0
143000,5,1632,2.0,576.0,0.0,1632.0,1632,0.0,0.0
168000,4,1622,4.0,1356.0,0.0,1249.0,1622,0.0,0.0
129900,5,1060,2.0,572.0,0.0,1040.0,1060,0.0,4.0
134000,5,1142,2.0,528.0,0.0,1142.0,1142,0.0,4.0
85500,4,1092,1.0,253.0,0.0,546.0,546,0.0,0.0
106500,4,992,1.0,297.0,0.0,530.0,530,0.0,4.0
93900,4,1092,0.0,0.0,0.0,546.0,546,0.0,0.0
75000,4,1092,1.0,286.0,0.0,546.0,546,0.0,0.0
84500,4,630,0.0,0.0,0.0,630.0,630,0.0,4.0
75190,4,1092,1.0,286.0,0.0,546.0,546,0.0,0.0
146800,6,1062,2.0,539.0,0.0,1029.0,1062,0.0,4.0
153500,5,1008,2.0,678.0,0.0,923.0,1008,4.0,4.0
188000,6,1356,2.0,528.0,0.0,1244.0,1356,0.0,4.0
196000,5,1676,2.0,672.0,0.0,1160.0,1676,4.0,0.0
157000,5,1432,2.0,531.0,0.0,716.0,716,0.0,4.0
138000,5,796,0.0,0.0,0.0,796.0,796,0.0,4.0
129500,5,768,2.0,624.0,0.0,768.0,768,0.0,4.0
80000,4,1608,1.0,444.0,0.0,1396.0,1608,0.0,0.0
129500,4,845,2.0,360.0,0.0,845.0,845,0.0,0.0
135000,5,1178,2.0,502.0,0.0,1090.0,1178,0.0,4.0
124500,5,816,1.0,264.0,0.0,816.0,816,0.0,0.0
139000,5,816,1.0,264.0,0.0,816.0,816,0.0,4.0
93500,5,974,0.0,0.0,0.0,974.0,974,0.0,4.0
124500,5,887,1.0,288.0,0.0,864.0,887,0.0,0.0
149900,6,1293,2.0,452.0,0.0,1178.0,1293,0.0,0.0
157500,6,1024,1.0,313.0,0.0,1008.0,1024,4.0,0.0
169000,5,1797,3.0,963.0,0.0,1617.0,1797,0.0,0.0
252000,6,1390,2.0,550.0,0.0,1705.0,1390,5.0,4.0
192100,7,1851,2.0,506.0,0.0,1851.0,1851,0.0,0.0
183500,6,1525,2.0,400.0,0.0,813.0,813,0.0,0.0
222000,7,2236,2.0,642.0,0.0,964.0,993,4.0,4.0
170000,6,1671,2.0,423.0,0.0,781.0,781,0.0,4.0
187500,6,1498,2.0,409.0,0.0,691.0,691,0.0,4.0
202000,6,1776,2.0,443.0,0.0,821.0,821,0.0,4.0
185000,6,1511,2.0,413.0,0.0,802.0,802,0.0,4.0
320000,7,2462,2.0,576.0,4.0,1392.0,1392,4.0,4.0
240000,7,1670,3.0,690.0,4.0,1670.0,1670,4.0,4.0
250000,8,2064,2.0,527.0,4.0,1074.0,1074,4.0,4.0
239900,8,1801,3.0,800.0,4.0,893.0,901,4.0,4.0
309000,7,2212,3.0,773.0,4.0,1700.0,1700,4.0,4.0
274725,7,2021,2.0,422.0,4.0,868.0,887,4.0,5.0
270000,8,2687,2.0,618.0,4.0,2062.0,2079,4.0,4.0
183500,6,1169,2.0,402.0,0.0,1160.0,1169,0.0,4.0
165600,6,1501,2.0,420.0,0.0,697.0,697,4.0,4.0
176500,7,1632,2.0,462.0,0.0,935.0,955,0.0,4.0
130000,8,1204,2.0,461.0,0.0,1191.0,1204,0.0,4.0
239000,7,1767,2.0,504.0,4.0,1064.0,1064,4.0,4.0
275000,8,1742,2.0,564.0,4.0,1742.0,1742,4.0,4.0
457347,9,2798,3.0,670.0,4.0,1398.0,1414,5.0,5.0
545224,10,3390,3.0,758.0,5.0,1528.0,1528,5.0,5.0
356383,9,2473,3.0,675.0,4.0,1094.0,1102,4.0,5.0
556581,9,2868,3.0,716.0,4.0,1992.0,1992,5.0,5.0
361919,8,2576,3.0,666.0,5.0,1234.0,1264,5.0,5.0
535000,10,2698,3.0,736.0,5.0,1850.0,1850,5.0,5.0
401179,9,2795,3.0,660.0,4.0,1390.0,1390,5.0,5.0
438780,10,2945,3.0,641.0,5.0,1410.0,1426,4.0,5.0
169000,5,2320,2.0,672.0,0.0,0.0,1547,0.0,0.0
145000,5,1056,2.0,572.0,0.0,1056.0,1056,0.0,0.0
318000,9,1714,2.0,517.0,4.0,1714.0,1714,4.0,5.0
319000,8,1826,3.0,758.0,4.0,1814.0,1826,4.0,4.0
470000,9,2000,3.0,722.0,5.0,1910.0,2000,5.0,5.0
202500,7,1621,2.0,440.0,4.0,1208.0,1621,4.0,4.0
229000,7,2183,3.0,786.0,4.0,1204.0,1377,4.0,4.0
235000,7,2263,2.0,539.0,0.0,795.0,1468,4.0,0.0
190000,6,1574,2.0,566.0,0.0,796.0,790,0.0,4.0
169000,6,1102,2.0,582.0,0.0,988.0,1102,0.0,4.0
241500,7,1872,2.0,604.0,0.0,1845.0,1872,0.0,4.0
188900,7,1857,2.0,482.0,0.0,945.0,945,0.0,0.0
207500,6,1686,2.0,612.0,0.0,1686.0,1686,0.0,4.0
250000,7,2784,2.0,564.0,0.0,1392.0,1392,4.0,4.0
179900,6,1552,2.0,434.0,0.0,713.0,811,0.0,4.0
172000,7,1083,2.0,596.0,4.0,1047.0,1083,0.0,5.0
294323,7,2318,2.0,541.0,4.0,960.0,960,4.0,4.0
184500,6,1875,2.0,485.0,0.0,675.0,1109,4.0,0.0
153500,5,1074,2.0,495.0,0.0,1056.0,1074,0.0,4.0
162900,7,1664,2.0,528.0,0.0,832.0,832,0.0,4.0
181000,6,1309,2.0,484.0,0.0,1040.0,1309,4.0,0.0
155000,6,1103,2.0,462.0,0.0,1103.0,1103,0.0,0.0
138800,5,1096,1.0,299.0,0.0,1096.0,1096,0.0,0.0
116050,4,864,1.0,280.0,0.0,864.0,864,0.0,0.0
88000,4,858,0.0,0.0,0.0,858.0,858,0.0,0.0
97500,4,874,2.0,576.0,0.0,864.0,874,0.0,0.0
190000,6,1419,2.0,543.0,4.0,1487.0,1419,4.0,4.0
105500,6,1092,2.0,440.0,0.0,525.0,525,0.0,0.0
125500,5,1365,2.0,440.0,0.0,765.0,765,4.0,0.0
83000,6,987,1.0,264.0,0.0,483.0,483,0.0,0.0
116000,6,1030,1.0,264.0,0.0,494.0,494,0.0,0.0
91500,6,1218,0.0,0.0,0.0,672.0,672,0.0,0.0
118000,6,1218,1.0,264.0,0.0,672.0,672,0.0,0.0
89000,6,948,1.0,264.0,0.0,483.0,483,0.0,0.0
108000,6,1092,1.0,264.0,0.0,525.0,525,0.0,0.0
94500,6,987,1.0,288.0,0.0,483.0,483,0.0,0.0
146300,6,1069,2.0,440.0,0.0,1069.0,1069,0.0,4.0
145000,5,1387,1.0,300.0,0.0,943.0,1387,0.0,0.0
123000,5,900,1.0,288.0,0.0,864.0,900,0.0,0.0
137500,7,1055,1.0,319.0,0.0,1055.0,1055,0.0,0.0
144000,6,1456,2.0,460.0,0.0,855.0,855,0.0,4.0
315000,9,1980,3.0,770.0,4.0,1980.0,1980,5.0,5.0
412083,9,2589,3.0,831.0,4.0,1738.0,1738,5.0,5.0
342643,9,2596,3.0,840.0,0.0,1249.0,1249,4.0,5.0
252000,8,1618,3.0,880.0,4.0,1618.0,1618,4.0,4.0
465000,10,2076,3.0,850.0,5.0,2076.0,2076,5.0,5.0
293000,7,1740,3.0,874.0,4.0,1721.0,1740,4.0,5.0
415000,9,1868,3.0,1085.0,5.0,1868.0,1868,5.0,5.0
326000,9,1850,3.0,772.0,4.0,1833.0,1850,4.0,5.0
325300,8,2376,3.0,853.0,4.0,1158.0,1158,4.0,5.0
